ID,time,x,y
0,0.0,305.387984586945,1714.535010487338
0,10.0,640.2972442926824,1343.926130289207
0,20.0,1110.392467079446,1285.8703837304313
0,30.0,1147.9958341724914,1697.9084178723583
0,40.0,1283.5369767009552,1840.9813834525717
0,50.0,1283.4965465966218,1697.2035232821772
0,60.0,1013.226026217437,1801.6782620482727
0,70.0,860.3353726042179,1468.8381848581662
0,80.0,715.6340216919073,1327.2690754936782
0,90.0,617.5232420641344,1425.1889374116906
0,100.0,887.8370232668415,1458.187817148722
0,110.0,1097.415130634762,1405.8490916321834
0,120.0,1394.4997757700808,1460.5161132645762
0,130.0,1733.2374697968223,1613.9269598863723
0,140.0,1976.2005087800344,1605.573238976339
0,150.0,1911.5659098018427,1240.102394438659
0,160.0,1877.5346020340933,1417.3198667943025
0,170.0,1565.7404576384995,1792.5103203566405
0,180.0,1284.4780580514675,1794.099473447637
0,190.0,1300.4966121188795,1393.4477184550533
0,200.0,1250.444453015488,1277.5720109825115
0,210.0,1144.115518840873,1577.1591671024753
0,220.0,1013.0508695460728,1718.3600434023278
0,230.0,588.7786702017304,1619.7042261952192
0,240.0,259.2834667118952,1483.3008557047488
0,250.0,257.73563797054373,1514.9855414177632
0,260.0,439.4069392356188,1913.5261492015975
0,270.0,519.4002018196195,1592.9142516199777
0,280.0,500.3423091410273,1143.748384739805
0,290.0,778.5379227908513,1126.9571190677748
0,300.0,1130.672575168946,1142.218513416514
0,310.0,1461.1718736891962,1306.9067201233806
0,320.0,1382.1798435347832,952.4660320780404
0,330.0,1004.90763251413,1090.4652253441757
0,340.0,534.3043762103023,1024.299694149507
0,350.0,672.6694410950009,1150.0079115977794
0,360.0,696.4266240014333,1366.0219602151744
0,370.0,473.5483896605087,1491.647152751343
0,380.0,292.8458790269349,1796.1794051157112
0,390.0,593.5945648984097,1890.2536066148236
0,400.0,924.271954141247,1779.2807016504007
0,410.0,1174.6742762803285,1915.462013096695
0,420.0,972.9343773213914,1883.134281685103
0,430.0,1085.705129786575,1882.2607236525112
0,440.0,1183.394909653471,1902.5598664988308
0,450.0,1127.7835395421228,1624.4749577749994
0,460.0,966.7068971864658,1486.6218360397402
0,470.0,1242.9493884510623,1549.4198535510543
0,480.0,1389.2174593081263,1592.147885791244
0,490.0,1459.6380902277929,1263.7404692467917
0,500.0,1321.1250184265637,981.5626716506192
0,510.0,1249.1361412575566,824.1410286815488
0,520.0,1402.6758698030017,691.8003940461699
0,530.0,1495.3920504149369,661.470890657596
0,540.0,1550.9990565867606,840.109687102904
0,550.0,1651.5339941238176,833.0658419029487
0,560.0,1510.657917434251,731.1949862868975
0,570.0,1401.7461378444143,775.1257890579193
0,580.0,1540.9489578273456,834.3878827514823
0,590.0,1510.6406885087224,886.0680316872745
