ID,time,x,y
0,0.0,920.333175309382,1002.4213307949154
0,10.0,767.8282125149634,769.490039685899
0,20.0,637.2417327019551,570.0363511837783
0,30.0,615.8329132753644,692.5067496105154
0,40.0,561.3028359202488,1004.4492330725886
0,50.0,506.77275856513313,1316.3917165346618
0,60.0,452.2426812100175,1628.3341999967352
0,70.0,423.2467017038808,1794.2073895514743
0,80.0,717.1666721103431,1693.790283227189
0,90.0,1076.948629993597,1570.8715748850495
0,100.0,1436.730587876851,1447.9528665429102
0,110.0,1690.8247775505763,1361.1421499197277
0,120.0,1528.3574177807009,1361.5847163997892
0,130.0,1327.8196038930218,1362.1309880603687
0,140.0,1127.2817900053428,1362.6772597209483
0,150.0,926.7439761176638,1363.223531381528
0,160.0,726.2061622299849,1363.769803042108
0,170.0,525.668348342306,1364.3160747026875
0,180.0,325.130534454627,1364.8623463632673
0,190.0,398.058008625904,1322.808554809012
0,200.0,819.5843622439779,1201.1959403966034
0,210.0,1173.319603116396,1131.9095404565742
0,220.0,1399.0209618121798,1402.5012733143471
0,230.0,1485.7509391565632,1506.4812182998114
0,240.0,1420.8920952128456,1148.5015539049004
0,250.0,1348.7599613868706,750.3779444011806
0,260.0,1293.9412292064897,447.8133262973432
0,270.0,1473.2614330503409,728.49215602142
0,280.0,1386.8681148292667,735.2392201469771
0,290.0,1161.9201549320803,625.8377220356521
0,300.0,962.4936430452486,541.9434655180803
0,310.0,981.1818495344542,822.5386683133761
0,320.0,999.8700560236598,1103.133871108672
0,330.0,1010.8415003154112,1267.8652827494543
0,340.0,807.3597866388201,1142.570342596412
0,350.0,953.311819174368,1065.3986153954045
0,360.0,1225.4441701823748,1018.5595053841528
0,370.0,1497.5765211903818,971.720395372901
0,380.0,1630.9588606859984,948.7627791613336
0,390.0,1394.7872078131452,681.6479780215338
0,400.0,1065.6329313715949,780.2059323714161
0,410.0,873.5762809004099,920.2550022515686
0,420.0,490.9564062646615,1199.6058189191504
0,430.0,197.89026994806767,1413.5734404275506
0,440.0,375.59685146209614,1204.0854264347288
0,450.0,673.9147566307978,852.4156967046745
0,460.0,913.4880532765866,569.9965893623979
0,470.0,920.789701006316,684.57117210249
0,480.0,797.74863222441,662.5806781191018
0,490.0,620.0990083819594,531.0525018871195
0,500.0,442.44938453950886,399.5243256551375
0,510.0,264.79976069705833,267.9961494231554
0,520.0,283.69775262151774,325.93508973684817
0,530.0,529.2066596384805,735.0193031366434
0,540.0,774.7155666554431,1144.1035165364387
0,550.0,935.8046199142636,1439.7879426003333
0,560.0,631.1569371819766,1185.7301175872349
0,570.0,348.13280726714254,949.7050337018136
0,580.0,546.5320073875196,1184.3782717336317
0,590.0,841.3132786813238,1533.055460974717
0,600.0,1026.214841615775,1689.298379778073
0,610.0,966.8389907638868,1220.4009355781086
0,620.0,907.463139911999,751.5034913781442
0,630.0,976.941947735494,771.4225239708127
0,640.0,1057.1031914266546,885.7264083998264
0,650.0,1211.794273380685,711.0116270955823
0,660.0,1436.0602635012308,457.7159430590922
0,670.0,1402.9536661781867,518.2289184065128
0,680.0,1263.8975098238157,772.3988555725427
0,690.0,1179.6518188177818,926.3850044126134
0,700.0,1112.1531154743975,1101.729249815691
0,710.0,1011.7369094105244,1362.5846886074005
0,720.0,911.3207033466508,1623.440127399109
0,730.0,810.9044972827774,1884.295566190818
0,740.0,897.8734886872718,1712.1256432272248
0,750.0,1012.683190734337,1480.1036438340611
0,760.0,1127.492892781402,1248.0816444408974
0,770.0,1242.3025948284671,1016.0596450477336
0,780.0,1357.112296875532,784.0376456545702
0,790.0,1471.9219989225974,552.0156462614062
0,800.0,1526.1310914598605,442.4630404143086
0,810.0,1364.4133191716369,534.057838335308
0,820.0,1156.7121108966976,651.6970435426621
0,830.0,949.0109026217584,769.3362487500162
0,840.0,741.3096943468194,886.9754539573702
0,850.0,533.6084860718802,1004.6146591647242
0,860.0,476.94478048115366,1036.7082292751725
0,870.0,561.493835064416,1055.141419400897
0,880.0,782.5879161473177,828.1828673445416
0,890.0,1003.6819972302196,601.2243152881865
0,900.0,1217.161873219427,382.08193340997855
0,910.0,1124.4654598797094,454.43959939475286
0,920.0,911.6062437003524,620.5948529927638
0,930.0,698.7470275209951,786.7501065907747
0,940.0,485.8878113416379,952.9053601887856
0,950.0,389.9311507460443,1027.8079345844594
0,960.0,372.0380974188093,1261.8463614747602
0,970.0,347.449271465194,1583.4644799712992
0,980.0,343.19422141731366,1639.119889997359
0,990.0,687.6786650561804,1458.7111208831266
0,1000.0,1052.791276250881,1267.4992447301
0,1010.0,1199.36391932274,1232.247039776389
0,1020.0,1031.5168823322856,1426.4659450618178
0,1030.0,863.6698453418311,1620.684850347246
0,1040.0,791.7751763092621,1658.9299552699497
0,1050.0,651.1271195569979,1478.0017811490134
0,1060.0,510.4790628047336,1297.073607028077
0,1070.0,473.3404705377249,1247.728359478818
0,1080.0,273.3331531933281,974.313282564906
0,1090.0,159.64950999532033,818.904858205537
0,1100.0,335.34293562821176,744.8253254583751
0,1110.0,684.4898041903213,597.6107282698636
0,1120.0,767.9084151585673,562.4380307105528
0,1130.0,318.0394961051903,587.9120529607399
0,1140.0,348.83369999135726,678.7624432964344
0,1150.0,487.5251978276788,983.2091390064256
0,1160.0,833.8758217290956,1141.1579232109175
0,1170.0,1180.2264456305124,1299.1067074154091
0,1180.0,1526.5770695319293,1457.0554916199012
0,1190.0,1663.290879582097,1454.1112653795628
0,1200.0,1593.282497664151,1324.5416271763793
0,1210.0,1460.6271137219,1403.313677813397
0,1220.0,1551.0860842179172,1195.526157766355
0,1230.0,1648.4588061755571,971.857501082948
0,1240.0,1380.3560904522178,992.3293938693976
0,1250.0,969.0819181905032,1098.6673482522306
0,1260.0,557.8077459287888,1205.0053026350636
0,1270.0,319.0678269181456,1266.733260112928
0,1280.0,536.7083017656246,1218.0528994727351
0,1290.0,566.6248480927983,1336.5804525781675
0,1300.0,621.4013720534515,1553.601738446986
0,1310.0,598.0561690623955,1599.1788823662032
0,1320.0,399.25622953797335,1280.1855872227752
0,1330.0,725.1273571979939,1169.3437797798852
0,1340.0,1145.618547614768,1083.4846880132395
0,1350.0,1477.5671992787268,1015.7048857377596
0,1360.0,1300.3761392594756,957.3596503065444
0,1370.0,1180.4382116497077,1041.0303965834369
